time,pedal
27.363909,3.291313
27.373911,3.300228
27.383912,3.305038
27.393913,3.309848
27.403915,3.314658
27.413916,3.319468
27.423918,3.324278
27.433919,3.336439
27.443921,3.343339
27.453922,3.349207
27.463923,3.355075
27.473925,3.360944
27.483926,3.381825
27.493928,3.419562
27.503929,3.423527
27.513931,3.427492
27.523932,3.431457
27.533933,3.435422
27.543935,3.439387
27.553936,3.443352
27.563938,3.447317
27.573939,3.451282
27.583941,3.455247
27.593942,3.46432
27.603943,3.486977
27.613945,3.495779
27.623946,3.504581
27.633948,3.513384
27.643949,3.522186
27.653951,3.528277
27.663952,3.533087
27.673953,3.537897
27.683955,3.542707
27.693956,3.547517
27.703958,3.555248
27.713959,3.57993
27.723961,3.591666
27.733962,3.603403
27.743963,3.615139
27.753965,3.626875
27.763966,3.63454
27.773968,3.63935
27.783969,3.64416
27.793971,3.64897
27.803972,3.65378
27.813973,3.659515
27.823975,3.685312
27.833976,3.69118
27.843978,3.697048
27.853979,3.702916
27.863981,3.708784
27.873982,3.731613
27.883983,3.751752
27.893985,3.751752
27.903986,3.751752
27.913988,3.751752
27.923989,3.751752
27.933991,3.777123
27.943992,3.81649
27.953993,3.825597
27.963995,3.833119
27.973996,3.840642
27.983998,3.850523
27.993999,3.860061
28.004001,3.864027
28.014002,3.867992
28.024003,3.871957
28.034005,3.875922
28.044006,3.879887
28.054008,3.883852
28.064009,3.887817
28.074011,3.891782
28.084012,3.895747
28.094013,3.906845
28.104015,3.925143
28.114016,3.925143
28.124018,3.925143
28.134019,3.925143
28.144021,3.925143
28.154022,3.935393
28.164023,3.94299
28.174025,3.948858
28.184026,3.954727
28.194028,3.960595
28.204029,3.971099
28.214031,3.993793
28.224032,4.002596
28.234033,4.011398
28.244035,4.0202
28.254036,4.029002
28.264038,4.040877
28.274039,4.049157
28.284041,4.055025
28.294042,4.060893
28.304043,4.066761
28.314045,4.072806
28.324046,4.080022
28.334048,4.087237
28.344049,4.094452
28.354051,4.101667
28.364052,4.108883
28.374053,4.135315
28.384055,4.154208
28.394056,4.158173
28.404058,4.162138
28.414059,4.166103
28.424061,4.170068
28.434062,4.174033
28.444063,4.177998
28.454065,4.181963
28.464066,4.185928
28.474068,4.189893
28.484069,4.198495
28.494071,4.218433
28.504072,4.235633
28.514073,4.243156
28.524075,4.250679
28.534076,4.258202
28.544078,4.271244
28.554079,4.284584
28.564081,4.297924
28.574082,4.311263
28.584083,4.337268
28.594085,4.35128
28.604086,4.36462
28.614088,4.37796
28.624089,4.386821
28.634091,4.395447
28.644092,4.404073
28.654093,4.416742
28.664095,4.441523
28.674096,4.456759
28.684098,4.470099
28.694099,4.494198
28.704101,4.516165
28.714102,4.529505
28.724103,4.542845
28.734105,4.560351
28.744106,4.580456
28.754108,4.586098
28.764109,4.59174
28.774111,4.597382
28.784112,4.603025
28.794113,4.608667
28.804115,4.614309
28.814116,4.62165
28.824118,4.637935
28.834119,4.664614
28.844121,4.691293
28.854122,4.715022
28.864123,4.728361
28.874125,4.741701
28.884126,4.760954
28.894128,4.795924
28.904129,4.813176
28.914131,4.830428
28.924132,4.847174
28.934133,4.859166
28.944135,4.8621
28.954136,4.865034
28.964138,4.867968
28.974139,4.870902
28.984141,4.87991
28.994142,4.888888
29.004143,4.894756
29.014145,4.900624
29.024146,4.906492
29.034148,4.91232
29.044149,4.91713
29.054151,4.92194
29.064152,4.92675
29.074153,4.931561
29.084155,4.936371
29.094156,4.95195
29.104158,4.968378
29.114159,4.974247
29.124161,4.980115
29.134162,4.985983
29.144163,4.991851
29.154165,5.004793
29.164166,5.00828
29.174168,5.011214
29.184169,5.014148
29.194171,5.017082
29.204172,5.029541
29.214173,5.050867
29.224175,5.069562
29.234176,5.090885
29.244178,5.102331
29.254179,5.110957
29.264181,5.123615
29.274182,5.128052
29.284183,5.130986
29.294185,5.13392
29.304186,5.136854
29.314188,5.139624
29.324189,5.142029
29.334191,5.144434
29.344192,5.146839
29.354193,5.149244
29.364195,5.151649
29.374196,5.162411
29.384198,5.17575
29.394199,5.199288
29.404201,5.213579
29.414202,5.224056
29.424203,5.235159
29.434205,5.248498
29.444206,5.261838
29.454208,5.273404
29.464209,5.278642
29.474211,5.283881
29.484212,5.303547
29.494213,5.321248
29.504215,5.330672
29.514216,5.338195
29.524218,5.345718
29.534219,5.353981
29.544221,5.36732
29.554222,5.38066
29.564223,5.393634
29.574225,5.404111
29.584226,5.414588
29.594228,5.42673
29.604229,5.43743
29.614231,5.446233
29.624232,5.455035
29.634233,5.463837
29.644235,5.472582
29.654236,5.479798
29.664238,5.487013
29.674239,5.494228
29.684241,5.501443
29.694242,5.508659
29.704243,5.525418
29.714245,5.539012
29.724246,5.539012
29.734248,5.539012
29.744249,5.539012
29.754251,5.539012
29.764252,5.564215
29.774253,5.571232
29.784255,5.5771
29.794256,5.582968
29.804258,5.588836
29.814259,5.593322
29.824261,5.595727
29.834262,5.598133
29.844263,5.600538
29.854265,5.602943
29.864266,5.605348
29.874268,5.609805
29.884269,5.614616
29.894271,5.619426
29.904272,5.624236
29.914273,5.629046
29.924275,5.633116
29.934276,5.635521
29.944278,5.637926
29.954279,5.640331
29.964281,5.642736
29.974282,5.645142
29.984283,5.647547
29.994285,5.649952
30.004286,5.652357
30.014288,5.654762
30.024289,5.657167
30.034291,5.664827
30.044292,5.688616
30.054293,5.700695
30.064295,5.708218
30.074296,5.715741
30.084298,5.723264
30.094299,5.727354
30.104301,5.729759
30.114302,5.732164
30.124303,5.734569
30.134305,5.736974
30.144306,5.739379
30.154308,5.741784
30.164309,5.744189
30.174311,5.746594
30.184312,5.748999
30.194313,5.751404
30.204315,5.760147
30.214316,5.773486
30.224318,5.786826
30.234319,5.800166
30.244321,5.810771
30.254322,5.819557
30.264323,5.832896
30.274325,5.846037
30.284326,5.85356
30.294328,5.861083
30.304329,5.868606
30.314331,5.872456
30.324332,5.872456
30.334333,5.872456
30.344335,5.872456
30.354336,5.872456
30.364338,5.872456
30.374339,5.88503
30.384341,5.910945
30.394342,5.916015
30.404343,5.919777
30.414345,5.923538
30.424346,5.931102
30.434348,5.94031
30.444349,5.943244
30.454351,5.946178
30.464352,5.949112
30.474353,5.952046
30.484355,5.963838
30.494356,5.968318
30.504358,5.971252
30.514359,5.974186
30.524361,5.97712
30.534362,5.979158
30.544363,5.979158
30.554365,5.979158
30.564366,5.979158
30.574368,5.979158
30.584369,5.979158
30.594371,5.980986
30.604372,5.983391
30.614373,5.985796
30.624375,5.988201
30.634376,5.990606
30.644378,5.992495
30.654379,5.992495
30.664381,5.992495
30.674382,5.992495
30.684383,5.992495
30.694385,5.992495
30.704386,5.992495
30.714388,5.992495
30.724389,5.992495
30.734391,5.992495
30.744392,5.992495
30.754393,5.992495
30.764395,5.992495
30.774396,5.992495
30.784398,5.992495
30.794399,5.992495
30.804401,5.992495
30.814402,5.992495
30.824403,5.992495
30.834405,5.992495
30.844406,5.992495
30.854408,5.992495
30.864409,5.992495
30.874411,5.992495
30.884412,5.992495
30.894413,5.992495
30.904415,5.992495
30.914416,5.992495
30.924418,5.992495
30.934419,5.992495
30.944421,5.992495
30.954422,5.992495
30.964423,5.992495
30.974425,5.992495
30.984426,5.992495
30.994428,5.992495
31.004429,5.992495
31.014431,5.992495
31.024432,5.992495
31.034433,5.992495
31.044435,5.992495
31.054436,5.992495
31.064438,5.992495
31.074439,5.992495
31.084441,5.992495
31.094442,5.992495
31.104443,5.992495
31.114445,5.992495
31.124446,5.992495
31.134448,5.992495
31.144449,5.992495
31.154451,5.992495
31.164452,5.992495
31.174453,5.992495
31.184455,5.992495
31.194456,5.992495
31.204458,5.992495
31.214459,5.992495
31.224461,5.992495
31.234462,5.992495
31.244463,5.992495
31.254465,5.992495
31.264466,5.992495
31.274468,5.992495
31.284469,5.992495
31.294471,5.992495
31.304472,5.992495
31.314473,5.992495
31.324475,5.992495
31.334476,5.992495
31.344478,5.992495
31.354479,5.992495
31.364481,5.992495
31.374482,5.992495
31.384483,5.992495
31.394485,5.992495
31.404486,5.992495
31.414488,5.992495
31.424489,5.992495
31.434491,5.992495
31.444492,5.992495
31.454493,5.992495
31.464495,5.992495
31.474496,5.992495
31.484498,5.992495
31.494499,5.992495
31.504501,5.992495
31.514502,5.992495
31.524504,5.992495
31.534505,5.992495
31.544506,5.992495
31.554508,5.992495
31.564509,5.992495
31.574511,5.992495
31.584512,5.992495
31.594514,5.992495
31.604515,5.992495
31.614516,5.992495
31.624518,5.992495
31.634519,5.992495
31.644521,5.992495
31.654522,5.992495
31.664524,5.992495
31.674525,5.992495
31.684526,5.992495
31.694528,5.992495
31.704529,5.993514
31.714531,5.994717
31.724532,5.995919
31.734534,5.997122
31.744535,5.998324
31.754536,5.999527
31.764538,6.000729
31.774539,6.001932
31.784541,6.003134
31.794542,6.004337
31.804544,6.00554
31.814545,6.005833
31.824546,6.005833
31.834548,6.005833
31.844549,6.005833
31.854551,6.005833
31.864552,6.005833
31.874554,6.005833
31.884555,6.005833
31.894556,6.005833
31.904558,6.005833
31.914559,6.005833
31.924561,6.005833
31.934562,6.005833
31.944564,6.005833
31.954565,6.005833
31.964566,6.005833
31.974568,6.005833
31.984569,6.005833
31.994571,6.005833
32.004572,6.005833
32.014574,6.005833
32.024575,6.005833
32.034576,6.01348
32.044578,6.019171
32.054579,6.019171
32.064581,6.019171
32.074582,6.019171
32.084584,6.019171
32.094585,6.019171
32.104586,6.019171
32.114588,6.019171
32.124589,6.019171
32.134591,6.019171
32.144592,6.019171
32.154594,6.019171
32.164595,6.019171
32.174596,6.019171
32.184598,6.019171
32.194599,6.019171
32.204601,6.019171
32.214602,6.019171
32.224604,6.019171
32.234605,6.019171
32.244606,6.019171
32.254608,6.019171
32.264609,6.019171
32.274611,6.019171
32.284612,6.019171
32.294614,6.019171
32.304615,6.019171
32.314616,6.021203
32.324618,6.023608
32.334619,6.026013
32.344621,6.028419
32.354622,6.030824
32.364624,6.032509
32.374625,6.032509
32.384626,6.032509
32.394628,6.032509
32.404629,6.032509
32.414631,6.032509
32.424632,6.032509
32.434634,6.032509
32.444635,6.032509
32.454636,6.032509
32.464638,6.032509
32.474639,6.032509
32.484641,6.032509
32.494642,6.032509
32.504644,6.032509
32.514645,6.032509
32.524646,6.032509
32.534648,6.032509
32.544649,6.032509
32.554651,6.032509
32.564652,6.032509
32.574654,6.032509
32.584655,6.032509
32.594656,6.032509
32.604658,6.032509
32.614659,6.032509
32.624661,6.032509
32.634662,6.032509
32.644664,6.032509
32.654665,6.032509
32.664666,6.032509
32.674668,6.032509
32.684669,6.032509
32.694671,6.032509
32.704672,6.032509
32.714674,6.032509
32.724675,6.032509
32.734676,6.032509
32.744678,6.032509
32.754679,6.032509
32.764681,6.032509
32.774682,6.032509
32.784684,6.032509
32.794685,6.032509
32.804686,6.032509
32.814688,6.032509
32.824689,6.032509
32.834691,6.032509
32.844692,6.032509
32.854694,6.032509
32.864695,6.032509
32.874696,6.032509
32.884698,6.032509
32.894699,6.032509
32.904701,6.032509
32.914702,6.032509
32.924704,6.032509
32.934705,6.032509
32.944706,6.032509
32.954708,6.032509
32.964709,6.032509
32.974711,6.032509
32.984712,6.032509
32.994714,6.032509
33.004715,6.032509
33.014716,6.032509
33.024718,6.032509
33.034719,6.032509
33.044721,6.032509
33.054722,6.032509
33.064724,6.032509
33.074725,6.032509
33.084726,6.032509
33.094728,6.032509
33.104729,6.032509
33.114731,6.032509
33.124732,6.032509
33.134734,6.032509
33.144735,6.032509
33.154736,6.032509
33.164738,6.032509
33.174739,6.032509
33.184741,6.032509
33.194742,6.032509
33.204744,6.032509
33.214745,6.032509
33.224746,6.032509
33.234748,6.032509
33.244749,6.032509
33.254751,6.032509
33.264752,6.032509
33.274754,6.032509
33.284755,6.032509
33.294756,6.032509
33.304758,6.032509
33.314759,6.032509
33.324761,6.032509
33.334762,6.032509
33.344764,6.032509
33.354765,6.032509
33.364766,6.032509
33.374768,6.032509
33.384769,6.032509
33.394771,6.032509
33.404772,6.032509
33.414774,6.032509
33.424775,6.032509
33.434776,6.032509
33.444778,6.032509
33.454779,6.032509
33.464781,6.032509
33.474782,6.032509
33.484784,6.032509
33.494785,6.032509
33.504786,6.032509
33.514788,6.032509
33.524789,6.032509
33.534791,6.032509
33.544792,6.032509
33.554794,6.032509
33.564795,6.032509
33.574796,6.032509
33.584798,6.032509
33.594799,6.032509
33.604801,6.032509
33.614802,6.032509
33.624804,6.032509
33.634805,6.032509
33.644806,6.032509
33.654808,6.032509
33.664809,6.032509
33.674811,6.032509
33.684812,6.032509
33.694814,6.032509
33.704815,6.032509
33.714816,6.032509
33.724818,6.032509
33.734819,6.032509
33.744821,6.032509
33.754822,6.032509
33.764824,6.032509
33.774825,6.032509
33.784826,6.032509
33.794828,6.032509
33.804829,6.032509
33.814831,6.032509
33.824832,6.032509
33.834834,6.032509
33.844835,6.032509
33.854836,6.032509
33.864838,6.032509
33.874839,6.032509
33.884841,6.032509
33.894842,6.032509
33.904844,6.032509
33.914845,6.032509
33.924846,6.032509
33.934848,6.032509
33.944849,6.032509
33.954851,6.032509
33.964852,6.032509
33.974854,6.032509
33.984855,6.032509
33.994856,6.032509
34.004858,6.032509
34.014859,6.032509
34.024861,6.032509
34.034862,6.032509
34.044864,6.032509
34.054865,6.032509
34.064866,6.032509
34.074868,6.032509
34.084869,6.033433
34.094871,6.035838
34.104872,6.038243
34.114874,6.040648
34.124875,6.043054
34.134876,6.045459
34.144878,6.045846
34.154879,6.045846
34.164881,6.045846
34.174882,6.045846
34.184884,6.045846
34.194885,6.045846
34.204886,6.045846
34.214888,6.045846
34.224889,6.045846
34.234891,6.045846
34.244892,6.045846
34.254894,6.045846
34.264895,6.045846
34.274896,6.045846
34.284898,6.045846
34.294899,6.045846
34.304901,6.045846
34.314902,6.045846
34.324904,6.045846
34.334905,6.045846
34.344906,6.045846
34.354908,6.045846
34.364909,6.037093
34.374911,6.023754
34.384912,6.018208
34.394914,6.016741
34.404915,6.015274
34.414916,6.013807
34.424918,6.01234
34.434919,6.010873
34.444921,6.009406
34.454922,6.007939
34.464924,6.006471
34.474925,5.998298
34.484926,5.98918
34.494928,5.983312
34.504929,5.977443
34.514931,5.971575
34.524932,5.96582
34.534934,5.96582
34.544935,5.96582
34.554936,5.96582
34.564938,5.96582
34.574939,5.96582
34.584941,5.964681
34.594942,5.962276
34.604944,5.959871
34.614945,5.957466
34.624946,5.95506
34.634948,5.952655
34.644949,5.927725
34.654951,5.925807
34.664952,5.925807
34.674954,5.925807
34.684955,5.925807
34.694956,5.923968
34.704958,5.919157
34.714959,5.914347
34.724961,5.909537
34.734962,5.904727
34.744964,5.899917
34.754965,5.899131
34.764966,5.899131
34.774968,5.899131
34.784969,5.899131
34.794971,5.899131
34.804972,5.895249
34.814974,5.881909
34.824975,5.870264
34.834976,5.862741
34.844978,5.855218
34.854979,5.847696
34.864981,5.835837
34.874982,5.832442
34.884984,5.832442
34.894985,5.832442
34.904986,5.832442
34.914988,5.829778
34.924989,5.817932
34.934991,5.812063
34.944992,5.806195
34.954994,5.800327
34.964995,5.794459
34.974996,5.789283
34.984998,5.784473
34.994999,5.779662
35.005001,5.774852
35.015002,5.770042
35.025004,5.764307
35.035005,5.752097
35.045006,5.749163
35.055008,5.746229
35.065009,5.743295
35.075011,5.740361
35.085012,5.736371
35.095014,5.731561
35.105015,5.72675
35.115016,5.72194
35.125018,5.71713
35.135019,5.712174
35.145021,5.698373
35.155022,5.658819
35.165024,5.645245
35.175025,5.618885
35.185026,5.610259
35.195028,5.603432
35.205029,5.598622
35.215031,5.593812
35.225032,5.589002
35.235034,5.584192
35.245035,5.579381
35.255036,5.576798
35.265038,5.574393
35.275039,5.571988
35.285041,5.569583
35.295042,5.567178
35.305044,5.560615
35.315045,5.542202
35.325046,5.520598
35.335048,5.508348
35.345049,5.497871
35.355051,5.487394
35.365052,5.481646
35.375054,5.476836
35.385055,5.472026
35.395056,5.467216
35.405058,5.462405
35.415059,5.455131
35.425061,5.444799
35.435062,5.441865
35.445064,5.438931
35.455065,5.435997
35.465066,5.433063
35.475068,5.422394
35.485069,5.417989
35.495071,5.416667
35.505072,5.415346
35.515074,5.414024
35.525075,5.412702
35.535076,5.411381
35.545078,5.410059
35.555079,5.408737
35.565081,5.407416
35.575082,5.406094
35.585084,5.396937
35.595085,5.392296
35.605086,5.392296
35.615088,5.392296
35.625089,5.392296
35.635091,5.391529
35.645092,5.384314
35.655094,5.377098
35.665095,5.369883
35.675096,5.362668
35.685098,5.355453
35.695099,5.350934
35.705101,5.348529
35.715102,5.346124
35.725104,5.343719
35.735105,5.341314
35.745106,5.338909
35.755108,5.336504
35.765109,5.334099
35.775111,5.331694
35.785112,5.329289
35.795114,5.326883
35.805115,5.321091
35.815116,5.311471
35.825118,5.301851
35.835119,5.29223
35.845121,5.28261
35.855122,5.27299
35.865124,5.271145
35.875125,5.269943
35.885126,5.26874
35.895128,5.267538
35.905129,5.266335
35.915131,5.265133
35.925132,5.26393
35.935134,5.262728
35.945135,5.261525
35.955136,5.260323
35.965138,5.25912
35.975139,5.256916
35.985141,5.254511
35.995142,5.252106
36.005144,5.249701
36.015145,5.247296
36.025146,5.244891
36.035148,5.242486
36.045149,5.240081
36.055151,5.237676
36.065152,5.235271
36.075154,5.232866
36.085155,5.23046
36.095156,5.228055
36.105158,5.22565
36.115159,5.223245
36.125161,5.22084
36.135162,5.217494
36.145164,5.210279
36.155165,5.203064
36.165166,5.195849
36.175168,5.188633
36.185169,5.181418
36.195171,5.161553
36.205172,5.150498
36.215174,5.147855
36.225175,5.145211
36.235176,5.142568
36.245178,5.139925
36.255179,5.137281
36.265181,5.134638
36.275182,5.131994
36.285184,5.129351
36.295185,5.126708
36.305186,5.124197
36.315188,5.121792
36.325189,5.119387
36.335191,5.116982
36.345192,5.114577
36.355194,5.112141
36.365195,5.107331
36.375196,5.10252
36.385198,5.09771
36.395199,5.0929
36.405201,5.08809
36.415202,5.079294
36.425204,5.070954
36.435205,5.068311
36.445206,5.065667
36.455208,5.063024
36.465209,5.060381
36.475211,5.057737
36.485212,5.055094
36.495214,5.052451
36.505215,5.049807
36.515216,5.047164
36.525218,5.040498
36.535219,5.030685
36.545221,5.02672
36.555222,5.022755
36.565224,5.01879
36.575225,5.014825
36.585226,5.01086
36.595228,5.006895
36.605229,5.00293
36.615231,4.998964
36.625232,4.994999
36.635234,4.988365
36.645235,4.97799
36.655236,4.975056
36.665238,4.972122
36.675239,4.969187
36.685241,4.966253
36.695242,4.961933
36.705244,4.957122
36.715245,4.952312
36.725246,4.947502
36.735248,4.942692
36.745249,4.936232
36.755251,4.922892
36.765252,4.909552
36.775254,4.897783
36.785255,4.892545
36.795256,4.887306
36.805258,4.882345
36.815259,4.877535
36.825261,4.872725
36.835262,4.867915
36.845264,4.863105
36.855265,4.85854
36.865266,4.856135
36.875268,4.85373
36.885269,4.851325
36.895271,4.84892
36.905272,4.846515
36.915274,4.8306
36.925275,4.811347
36.935276,4.80334
36.945278,4.799579
36.955279,4.795817
36.965281,4.792045
36.975282,4.787234
36.985284,4.782424
36.995285,4.777614
37.005286,4.772804
37.015288,4.767994
37.025289,4.764303
37.035291,4.761897
37.045292,4.759492
37.055294,4.757087
37.065295,4.754682
37.075296,4.752277
37.085298,4.745449
37.095299,4.738233
37.105301,4.731018
37.115302,4.723803
37.125304,4.716588
37.135305,4.711171
37.145306,4.708766
37.155308,4.706361
37.165309,4.703956
37.175311,4.701551
37.185312,4.699146
37.195314,4.687683
37.205315,4.682964
37.215316,4.68003
37.225318,4.677096
37.235319,4.674162
37.245321,4.671377
37.255322,4.668972
37.265324,4.666567
37.275325,4.664162
37.285326,4.661757
37.295328,4.659352
37.305329,4.648888
37.315331,4.635548
37.325332,4.626497
37.335334,4.618974
37.345335,4.611452
37.355336,4.604908
37.365338,4.602503
37.375339,4.600098
37.385341,4.597693
37.395342,4.595288
37.405344,4.592883
37.415345,4.588925
37.425346,4.584114
37.435348,4.579304
37.445349,4.574494
37.455351,4.569684
37.465352,4.56402
37.475354,4.55068
37.485355,4.538302
37.495356,4.534541
37.505358,4.530779
37.515359,4.527018
37.525361,4.517946
37.535362,4.50875
37.545364,4.502881
37.555365,4.497013
37.565366,4.491145
37.575368,4.485307
37.585369,4.482902
37.595371,4.480497
37.605372,4.478092
37.615374,4.475687
37.625375,4.473282
37.635376,4.465813
37.645378,4.457428
37.655379,4.454785
37.665381,4.452142
37.675382,4.449498
37.685384,4.446855
37.695385,4.444211
37.705386,4.441568
37.715388,4.438925
37.725389,4.436281
37.735391,4.433638
37.745392,4.422057
37.755394,4.403119
37.765395,4.397251
37.775396,4.391383
37.785398,4.385514
37.795399,4.379646
37.805401,4.356584
37.815402,4.349526
37.825404,4.346592
37.835405,4.343658
37.845406,4.340724
37.855408,4.334871
37.865409,4.324452
37.875411,4.321518
37.885412,4.318584
37.895414,4.315649
37.905415,4.312715
37.915416,4.302134
37.925418,4.288794
37.935419,4.275455
37.945421,4.268072
37.955422,4.262834
37.965424,4.256062
37.975425,4.242722
37.985426,4.231911
37.995428,4.231911
38.005429,4.231911
38.015431,4.231911
38.025432,4.21474
38.035434,4.196648
38.045435,4.189476
38.055436,4.185714
38.065438,4.181953
38.075439,4.177253
38.085441,4.164934
38.095442,4.162
38.105444,4.159066
38.115445,4.156132
38.125446,4.153198
38.135448,4.150556
38.145449,4.148151
38.155451,4.145746
38.165452,4.143341
38.175454,4.140936
38.185455,4.138531
38.195456,4.136126
38.205458,4.13372
38.215459,4.131315
38.225461,4.12891
38.235462,4.126505
38.245464,4.1241
38.255465,4.121695
38.265466,4.11929
38.275468,4.116885
38.285469,4.11448
38.295471,4.112075
38.305472,4.09966
38.315474,4.095847
38.325475,4.092913
38.335476,4.089979
38.345478,4.087045
38.355479,4.084306
38.365481,4.081901
38.375482,4.079496
38.385484,4.077091
38.395485,4.074686
38.405486,4.072281
38.415488,4.069876
38.425489,4.067471
38.435491,4.065066
38.445492,4.062661
38.455494,4.060255
38.465495,4.054806
38.475496,4.044365
38.485498,4.041431
38.495499,4.038497
38.505501,4.035563
38.515502,4.032629
38.525504,4.031845
38.535505,4.031845
38.545507,4.031845
38.555508,4.031845
38.565509,4.031845
38.575511,4.031845
38.585512,4.031845
38.595514,4.031845
38.605515,4.031845
38.615517,4.031845
38.625518,4.031845
38.635519,4.031845
38.645521,4.031845
38.655522,4.031845
38.665524,4.031845
38.675525,4.031845
38.685527,4.031845
38.695528,4.031845
38.705529,4.031845
38.715531,4.031845
38.725532,4.031845
38.735534,4.031845
38.745535,4.031845
38.755537,4.031845
38.765538,4.031845
38.775539,4.031845
38.785541,4.031845
38.795542,4.031845
38.805544,4.031845
38.815545,4.031845
38.825547,4.031845
38.835548,4.031845
38.845549,4.031845
38.855551,4.031845
38.865552,4.031845
38.875554,4.031845
38.885555,4.031845
38.895557,4.031845
38.905558,4.031845
38.915559,4.031845
38.925561,4.031845
38.935562,4.031845
38.945564,4.031845
38.955565,4.031845
38.965567,4.031845
38.975568,4.031845
38.985569,4.031845
38.995571,4.031845
39.005572,4.031845
39.015574,4.031845
39.025575,4.031845
39.035577,4.031845
39.045578,4.031845
39.055579,4.031845
39.065581,4.031845
39.075582,4.031845
39.085584,4.031845
39.095585,4.031845
39.105587,4.031845
39.115588,4.031845
39.125589,4.031845
39.135591,4.031845
39.145592,4.031845
39.155594,4.031845
39.165595,4.031845
39.175597,4.031845
39.185598,4.031845
39.195599,4.031845
39.205601,4.031845
39.215602,4.031845
39.225604,4.031845
39.235605,4.031845
39.245607,4.031845
39.255608,4.031845
39.265609,4.031845
39.275611,4.031845
39.285612,4.031845
39.295614,4.031845
39.305615,4.031845
39.315617,4.031845
39.325618,4.031845
39.335619,4.031845
39.345621,4.031845
39.355622,4.031845
39.365624,4.031845
39.375625,4.031845
39.385627,4.031845
39.395628,4.031845
39.405629,4.031845
39.415631,4.031845
39.425632,4.031845
39.435634,4.031845
39.445635,4.031845
39.455637,4.031845
39.465638,4.031845
39.475639,4.031845
39.485641,4.031845
39.495642,4.031845
39.505644,4.031845
39.515645,4.031845
39.525647,4.031845
39.535648,4.031845
39.545649,4.031845
39.555651,4.031845
39.565652,4.031845
39.575654,4.031845
39.585655,4.031845
39.595657,4.031845
39.605658,4.031845
39.615659,4.031845
39.625661,4.031845
39.635662,4.031845
39.645664,4.031845
39.655665,4.031845
39.665667,4.031845
39.675668,4.031845
39.685669,4.031845
39.695671,4.031845
39.705672,4.031845
39.715674,4.031845
39.725675,4.031845
39.735677,4.031845
39.745678,4.031845
39.755679,4.031845
39.765681,4.031845
39.775682,4.031845
39.785684,4.031845
39.795685,4.031845
39.805687,4.031845
39.815688,4.031845
39.825689,4.031845
39.835691,4.031845
39.845692,4.031845
39.855694,4.031845
39.865695,4.031845
39.875697,4.031845
39.885698,4.031845
39.895699,4.031845
39.905701,4.031845
39.915702,4.031845
39.925704,4.031845
39.935705,4.031845
39.945707,4.031845
39.955708,4.031845
39.965709,4.031845
39.975711,4.031845
39.985712,4.031845
39.995714,4.031845
40.005715,4.031845
40.015717,4.031845
40.025718,4.031845
40.035719,4.031845
40.045721,4.031845
40.055722,4.031845
40.065724,4.031845
40.075725,4.031845
40.085727,4.031845
40.095728,4.031845
40.105729,4.031845
40.115731,4.031845
40.125732,4.031845
40.135734,4.031845
40.145735,4.031845
40.155737,4.031845
40.165738,4.031845
40.175739,4.031845
40.185741,4.031845
40.195742,4.031845
40.205744,4.031845
40.215745,4.031845
40.225747,4.031845
40.235748,4.031845
40.245749,4.031845
40.255751,4.031845
40.265752,4.031845
40.275754,4.031845
40.285755,4.031845
40.295757,4.03119
40.305758,4.028785
40.315759,4.02638
40.325761,4.023975
40.335762,4.02157
40.345764,4.019165
40.355765,4.008815
40.365767,4.005169
40.375768,4.005169
40.385769,4.005169
40.395771,4.005169
40.405772,4.004734
40.415774,4.002329
40.425775,3.999924
40.435777,3.997519
40.445778,3.995114
40.455779,3.992709
40.465781,3.991831
40.475782,3.991831
40.485784,3.991831
40.495785,3.991831
40.505787,3.991831
40.515788,3.991831
40.525789,3.991831
40.535791,3.991831
40.545792,3.991831
40.555794,3.991831
40.565795,3.991831
40.575797,3.991831
40.585798,3.991831
40.595799,3.991831
40.605801,3.991831
40.615802,3.991831
40.625804,3.991831
40.635805,3.991831
40.645807,3.991831
40.655808,3.991831
40.665809,3.991831
40.675811,3.991831
40.685812,3.991831
40.695814,3.991831
40.705815,3.991831
40.715817,3.991831
40.725818,3.991831
40.735819,3.991831
40.745821,3.991831
40.755822,3.991831
40.765824,3.991831
40.775825,3.991831
40.785827,3.991831
40.795828,3.991831
40.805829,3.991831
40.815831,3.991831
40.825832,3.991831
40.835834,3.991831
40.845835,3.991831
40.855837,3.991831
40.865838,3.991831
40.875839,3.991831
40.885841,3.991831
40.895842,3.991831
40.905844,3.991831
40.915845,3.991831
40.925847,3.991831
40.935848,3.991831
40.945849,3.991831
40.955851,3.991831
40.965852,3.991831
40.975854,3.991831
40.985855,3.991831
40.995857,3.991831
41.005858,3.991831
41.015859,3.991831
41.025861,3.991831
41.035862,3.991831
41.045864,3.991831
41.055865,3.991831
41.065867,3.991831
41.075868,3.991831
41.085869,3.991831
41.095871,3.991831
41.105872,3.991831
41.115874,3.991831
41.125875,3.991831
41.135877,3.991831
41.145878,3.991831
41.155879,3.991831
41.165881,3.991831
41.175882,3.991831
41.185884,3.991831
41.195885,3.991831
41.205887,3.991831
41.215888,3.991831
41.225889,3.991831
41.235891,3.991831
41.245892,3.991831
41.255894,3.991831
41.265895,3.991831
41.275897,3.991831
41.285898,3.991831
41.295899,3.991831
41.305901,3.991831
41.315902,3.991831
41.325904,3.991831
41.335905,3.991831
41.345907,3.991831
